record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,active_source,mains_voltage,generator_voltage,transfer_status,breaker_status,room_temperature_c,intruder_alarm,fire_alarm,voltage_deviation_pct,temperature_change_c_per_hour,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
353670,2025-06-25T10:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.843391,-0.5373,0.433884,-0.900969,GENERATOR,0,230.13,NORMAL,CLOSED,26.77,false,false,0.06,-1.07,0,,NORMAL,0
353677,2025-06-25T10:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.854912,-0.518773,0.433884,-0.900969,GENERATOR,0,230.66,NORMAL,CLOSED,27.54,false,false,0.29,1.67,0,,NORMAL,0
353684,2025-06-25T10:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.866025,-0.5,0.433884,-0.900969,GENERATOR,0,230.4,NORMAL,CLOSED,26.05,false,false,0.17,-0.67,0,,NORMAL,0
353691,2025-06-25T10:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.876727,-0.480989,0.433884,-0.900969,GENERATOR,0,229.77,NORMAL,CLOSED,26.73,false,false,0.1,-0.03,0,,NORMAL,0
353698,2025-06-25T10:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.887011,-0.461749,0.433884,-0.900969,GENERATOR,0,229.68,NORMAL,CLOSED,26.94,false,false,0.14,0.21,0,,NORMAL,0
353705,2025-06-25T10:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.896873,-0.442289,0.433884,-0.900969,GENERATOR,0,230.37,NORMAL,CLOSED,27.36,false,false,0.16,0.5,0,,NORMAL,0
353712,2025-06-25T10:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.906308,-0.422618,0.433884,-0.900969,GENERATOR,0,231.43,NORMAL,CLOSED,26.62,false,false,0.62,-0.86,0,,NORMAL,0
353719,2025-06-25T10:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.915311,-0.402747,0.433884,-0.900969,GENERATOR,0,229.9,NORMAL,CLOSED,26.5,false,false,0.04,-0.31,0,,NORMAL,0
353726,2025-06-25T11:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.92388,-0.382683,0.433884,-0.900969,GENERATOR,0,231.38,NORMAL,CLOSED,27.81,false,false,0.6,0.66,0,,NORMAL,0
353733,2025-06-25T11:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.932008,-0.362438,0.433884,-0.900969,GENERATOR,0,229.69,NORMAL,CLOSED,27.08,false,false,0.13,0.65,0,,NORMAL,0
353740,2025-06-25T11:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.939693,-0.34202,0.433884,-0.900969,GENERATOR,0,229.22,NORMAL,CLOSED,27.15,false,false,0.34,-0.07,0,,NORMAL,0
353747,2025-06-25T11:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.94693,-0.321439,0.433884,-0.900969,GENERATOR,0,231.15,NORMAL,CLOSED,26.79,false,false,0.5,-0.45,0,,NORMAL,0
353754,2025-06-25T11:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.953717,-0.300706,0.433884,-0.900969,GENERATOR,0,229.12,NORMAL,CLOSED,26.38,false,false,0.38,-0.39,0,,NORMAL,0
353761,2025-06-25T11:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.96005,-0.279829,0.433884,-0.900969,GENERATOR,0,229.27,NORMAL,CLOSED,27.11,false,false,0.32,-0.43,0,,NORMAL,0
353768,2025-06-25T11:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.965926,-0.258819,0.433884,-0.900969,GENERATOR,0,229.67,NORMAL,CLOSED,26.99,false,false,0.14,0.94,0,,NORMAL,0
353775,2025-06-25T11:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.971342,-0.237686,0.433884,-0.900969,GENERATOR,0,227.94,NORMAL,CLOSED,26.44,false,false,0.9,-0.29,0,,NORMAL,0
353782,2025-06-25T11:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.976296,-0.21644,0.433884,-0.900969,GENERATOR,0,229.64,NORMAL,CLOSED,26.91,false,false,0.15,-0.03,0,,NORMAL,0
353789,2025-06-25T11:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.980785,-0.19509,0.433884,-0.900969,GENERATOR,0,230.27,NORMAL,CLOSED,27.52,false,false,0.12,0.16,0,,NORMAL,0
353796,2025-06-25T11:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.984808,-0.173648,0.433884,-0.900969,GENERATOR,0,229.36,NORMAL,CLOSED,26.71,false,false,0.28,0.09,0,,NORMAL,0
353803,2025-06-25T11:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.988362,-0.152123,0.433884,-0.900969,GENERATOR,0,230.02,NORMAL,CLOSED,27.36,false,false,0.01,0.86,0,,NORMAL,0
353810,2025-06-25T12:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.991445,-0.130526,0.433884,-0.900969,GENERATOR,0,228.97,NORMAL,CLOSED,26.73,false,false,0.45,-1.08,0,,NORMAL,0
353817,2025-06-25T12:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.994056,-0.108867,0.433884,-0.900969,GENERATOR,0,229.57,NORMAL,CLOSED,27.42,false,false,0.19,0.34,0,,NORMAL,0
353824,2025-06-25T12:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.996195,-0.087156,0.433884,-0.900969,GENERATOR,0,230.13,NORMAL,CLOSED,26.75,false,false,0.06,-0.4,0,,NORMAL,0
353831,2025-06-25T12:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.997859,-0.065403,0.433884,-0.900969,GENERATOR,0,229.77,NORMAL,CLOSED,27.1,false,false,0.1,0.31,0,,NORMAL,0
353838,2025-06-25T12:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.999048,-0.043619,0.433884,-0.900969,GENERATOR,0,230.3,NORMAL,CLOSED,27.36,false,false,0.13,0.98,0,,NORMAL,0
353845,2025-06-25T12:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.999762,-0.021815,0.433884,-0.900969,GENERATOR,0,230.84,NORMAL,CLOSED,26.93,false,false,0.37,-0.18,0,,NORMAL,0
353852,2025-06-25T12:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-1,0,0.433884,-0.900969,GENERATOR,0,229.37,NORMAL,CLOSED,26.71,false,false,0.27,-0.28,0,,NORMAL,0
353859,2025-06-25T12:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.999762,0.021815,0.433884,-0.900969,GENERATOR,0,229,NORMAL,CLOSED,26.56,false,false,0.43,0.12,0,,NORMAL,0
353866,2025-06-25T12:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.999048,0.043619,0.433884,-0.900969,GENERATOR,0,229.17,NORMAL,CLOSED,27.27,false,false,0.36,0.36,0,,NORMAL,0
353873,2025-06-25T12:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.997859,0.065403,0.433884,-0.900969,GENERATOR,0,230.37,NORMAL,CLOSED,27.06,false,false,0.16,-0.46,0,,NORMAL,0
353880,2025-06-25T12:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.996195,0.087156,0.433884,-0.900969,GENERATOR,0,228.63,NORMAL,CLOSED,26.68,false,false,0.6,-0.03,0,,NORMAL,0
353887,2025-06-25T12:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.994056,0.108867,0.433884,-0.900969,GENERATOR,0,230.66,NORMAL,CLOSED,26.62,false,false,0.29,-0.74,0,,NORMAL,0
353894,2025-06-25T13:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.991445,0.130526,0.433884,-0.900969,GENERATOR,0,229.56,NORMAL,CLOSED,27.4,false,false,0.19,0.67,0,,NORMAL,0
353901,2025-06-25T13:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.988362,0.152123,0.433884,-0.900969,GENERATOR,0,230.55,NORMAL,CLOSED,26.79,false,false,0.24,-0.63,0,,NORMAL,0
353908,2025-06-25T13:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.984808,0.173648,0.433884,-0.900969,GENERATOR,0,228.13,NORMAL,CLOSED,26.98,false,false,0.81,0.23,0,,NORMAL,0
353915,2025-06-25T13:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.980785,0.19509,0.433884,-0.900969,GENERATOR,0,231.68,NORMAL,CLOSED,26.83,false,false,0.73,-0.27,0,,NORMAL,0
353922,2025-06-25T13:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.976296,0.21644,0.433884,-0.900969,GENERATOR,0,230.86,NORMAL,CLOSED,27.08,false,false,0.37,-0.28,0,,NORMAL,0
353929,2025-06-25T13:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.971342,0.237686,0.433884,-0.900969,GENERATOR,0,229.7,NORMAL,CLOSED,26.21,false,false,0.13,-0.72,0,,NORMAL,0
353936,2025-06-25T13:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.965926,0.258819,0.433884,-0.900969,GENERATOR,0,230.2,NORMAL,CLOSED,26.9,false,false,0.09,0.19,0,,NORMAL,0
353943,2025-06-25T13:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.96005,0.279829,0.433884,-0.900969,GENERATOR,0,229.21,NORMAL,CLOSED,27.39,false,false,0.34,0.83,0,,NORMAL,0
353950,2025-06-25T13:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.953717,0.300706,0.433884,-0.900969,GENERATOR,0,231.29,NORMAL,CLOSED,27.84,false,false,0.56,0.57,0,,NORMAL,0
353957,2025-06-25T13:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.94693,0.321439,0.433884,-0.900969,GENERATOR,0,229.56,NORMAL,CLOSED,26.51,false,false,0.19,-0.55,0,,NORMAL,0
353964,2025-06-25T13:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.939693,0.34202,0.433884,-0.900969,GENERATOR,0,228.89,NORMAL,CLOSED,27.07,false,false,0.48,0.39,0,,NORMAL,0
353971,2025-06-25T13:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.932008,0.362438,0.433884,-0.900969,GENERATOR,0,230.21,NORMAL,CLOSED,26.88,false,false,0.09,0.26,0,,NORMAL,0
353978,2025-06-25T14:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.92388,0.382683,0.433884,-0.900969,GENERATOR,0,229.56,NORMAL,CLOSED,26.78,false,false,0.19,-0.62,0,,NORMAL,0
353985,2025-06-25T14:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.915311,0.402747,0.433884,-0.900969,GENERATOR,0,230.02,NORMAL,CLOSED,27.59,false,false,0.01,0.8,0,,NORMAL,0
353992,2025-06-25T14:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.906308,0.422618,0.433884,-0.900969,GENERATOR,0,229.56,NORMAL,CLOSED,27.3,false,false,0.19,0.32,0,,NORMAL,0
353999,2025-06-25T14:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.896873,0.442289,0.433884,-0.900969,GENERATOR,0,231.07,NORMAL,CLOSED,26.69,false,false,0.46,-0.14,0,,NORMAL,0
354006,2025-06-25T14:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.887011,0.461749,0.433884,-0.900969,GENERATOR,0,229.8,NORMAL,CLOSED,26.1,false,false,0.09,-0.98,0,,NORMAL,0
354013,2025-06-25T14:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.876727,0.480989,0.433884,-0.900969,GENERATOR,0,228.89,NORMAL,CLOSED,26.64,false,false,0.48,0.43,0,,NORMAL,0
354020,2025-06-25T14:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.866025,0.5,0.433884,-0.900969,GENERATOR,0,229.47,NORMAL,CLOSED,26.09,false,false,0.23,-0.81,0,,NORMAL,0
354027,2025-06-25T14:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.854912,0.518773,0.433884,-0.900969,GENERATOR,0,229.56,NORMAL,CLOSED,27.22,false,false,0.19,-0.17,0,,NORMAL,0
354034,2025-06-25T14:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.843391,0.5373,0.433884,-0.900969,GENERATOR,0,230.51,NORMAL,CLOSED,27.34,false,false,0.22,-0.5,0,,NORMAL,0
354041,2025-06-25T14:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.83147,0.55557,0.433884,-0.900969,GENERATOR,0,230.43,NORMAL,CLOSED,27.06,false,false,0.19,0.55,0,,NORMAL,0
354048,2025-06-25T14:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.819152,0.573576,0.433884,-0.900969,GENERATOR,0,229.13,NORMAL,CLOSED,26.97,false,false,0.38,-0.1,0,,NORMAL,0
354055,2025-06-25T14:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.806445,0.59131,0.433884,-0.900969,GENERATOR,0,229.11,NORMAL,CLOSED,26.68,false,false,0.39,-0.2,0,,NORMAL,0
354062,2025-06-25T15:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.793353,0.608761,0.433884,-0.900969,GENERATOR,0,231.45,NORMAL,CLOSED,27.51,false,false,0.63,0.73,0,,NORMAL,0
354069,2025-06-25T15:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.779884,0.625923,0.433884,-0.900969,GENERATOR,0,230.98,NORMAL,CLOSED,27.06,false,false,0.43,-0.53,0,,NORMAL,0
354076,2025-06-25T15:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.766044,0.642788,0.433884,-0.900969,GENERATOR,0,230.06,NORMAL,CLOSED,26.41,false,false,0.03,-0.89,0,,NORMAL,0
354083,2025-06-25T15:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.75184,0.659346,0.433884,-0.900969,GENERATOR,0,229.88,NORMAL,CLOSED,26.66,false,false,0.05,-0.03,0,,NORMAL,0
354090,2025-06-25T15:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.737277,0.67559,0.433884,-0.900969,GENERATOR,0,230.01,NORMAL,CLOSED,27.04,false,false,0,0.94,0,,NORMAL,0
354097,2025-06-25T15:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.722364,0.691513,0.433884,-0.900969,GENERATOR,0,230.93,NORMAL,CLOSED,27.33,false,false,0.4,0.69,0,,NORMAL,0
354104,2025-06-25T15:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.707107,0.707107,0.433884,-0.900969,GENERATOR,0,229.17,NORMAL,CLOSED,26.62,false,false,0.36,0.53,0,,NORMAL,0
354111,2025-06-25T15:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.691513,0.722364,0.433884,-0.900969,GENERATOR,0,229.45,NORMAL,CLOSED,26.76,false,false,0.24,-0.46,0,,NORMAL,0
354118,2025-06-25T15:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.67559,0.737277,0.433884,-0.900969,GENERATOR,0,229.28,NORMAL,CLOSED,26.77,false,false,0.31,-0.57,0,,NORMAL,0
354125,2025-06-25T15:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.659346,0.75184,0.433884,-0.900969,GENERATOR,0,229.34,NORMAL,CLOSED,27.07,false,false,0.29,0.01,0,,NORMAL,0
354132,2025-06-25T15:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.642788,0.766044,0.433884,-0.900969,GENERATOR,0,230.01,NORMAL,CLOSED,26.95,false,false,0,-0.02,0,,NORMAL,0
354139,2025-06-25T15:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.625923,0.779884,0.433884,-0.900969,GENERATOR,0,232.28,NORMAL,CLOSED,27.11,false,false,0.99,0.43,0,,NORMAL,0
354146,2025-06-25T16:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.608761,0.793353,0.433884,-0.900969,GENERATOR,0,230.24,NORMAL,CLOSED,27.57,false,false,0.1,0.06,0,,NORMAL,0
354153,2025-06-25T16:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.59131,0.806445,0.433884,-0.900969,GENERATOR,0,229.84,NORMAL,CLOSED,26.32,false,false,0.07,-0.74,0,,NORMAL,0
354160,2025-06-25T16:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.573576,0.819152,0.433884,-0.900969,GENERATOR,0,230.59,NORMAL,CLOSED,27.02,false,false,0.26,0.61,0,,NORMAL,0
354167,2025-06-25T16:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.55557,0.83147,0.433884,-0.900969,GENERATOR,0,229.17,NORMAL,CLOSED,27.11,false,false,0.36,0.45,0,,NORMAL,0
354174,2025-06-25T16:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.5373,0.843391,0.433884,-0.900969,GENERATOR,0,230.51,NORMAL,CLOSED,27.18,false,false,0.22,0.14,0,,NORMAL,0
354181,2025-06-25T16:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.518773,0.854912,0.433884,-0.900969,GENERATOR,0,230.44,NORMAL,CLOSED,26.66,false,false,0.19,-0.67,0,,NORMAL,0
354188,2025-06-25T16:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.5,0.866025,0.433884,-0.900969,GENERATOR,0,229.43,NORMAL,CLOSED,27.56,false,false,0.25,0.94,0,,NORMAL,0
354195,2025-06-25T16:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.480989,0.876727,0.433884,-0.900969,GENERATOR,0,230.01,NORMAL,CLOSED,26.03,false,false,0,-0.73,0,,NORMAL,0
354202,2025-06-25T16:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.461749,0.887011,0.433884,-0.900969,GENERATOR,0,229.94,NORMAL,CLOSED,26.51,false,false,0.03,-0.26,0,,NORMAL,0
354209,2025-06-25T16:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.442289,0.896873,0.433884,-0.900969,GENERATOR,0,230.52,NORMAL,CLOSED,26.8,false,false,0.23,-0.27,0,,NORMAL,0
354216,2025-06-25T16:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.422618,0.906308,0.433884,-0.900969,GENERATOR,0,230.52,NORMAL,CLOSED,26.86,false,false,0.22,-0.09,0,,NORMAL,0
354223,2025-06-25T16:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.402747,0.915311,0.433884,-0.900969,GENERATOR,0,231,NORMAL,CLOSED,27.2,false,false,0.43,0.09,0,,NORMAL,0
354230,2025-06-25T17:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.382683,0.92388,0.433884,-0.900969,GENERATOR,0,231.03,NORMAL,CLOSED,27.62,false,false,0.45,0.05,0,,NORMAL,0
354237,2025-06-25T17:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.362438,0.932008,0.433884,-0.900969,GENERATOR,0,228.9,NORMAL,CLOSED,27.65,false,false,0.48,1.33,0,,NORMAL,0
354244,2025-06-25T17:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.34202,0.939693,0.433884,-0.900969,GENERATOR,0,229.01,NORMAL,CLOSED,26.45,false,false,0.43,-0.57,0,,NORMAL,0
354251,2025-06-25T17:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.321439,0.94693,0.433884,-0.900969,GENERATOR,0,229.86,NORMAL,CLOSED,26.76,false,false,0.06,-0.35,0,,NORMAL,0
354258,2025-06-25T17:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.300706,0.953717,0.433884,-0.900969,GENERATOR,0,229.62,NORMAL,CLOSED,27.75,false,false,0.16,0.57,0,,NORMAL,0
354265,2025-06-25T17:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.279829,0.96005,0.433884,-0.900969,GENERATOR,0,230.95,NORMAL,CLOSED,26.51,false,false,0.41,-0.15,0,,NORMAL,0
354272,2025-06-25T17:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.258819,0.965926,0.433884,-0.900969,GENERATOR,0,230.52,NORMAL,CLOSED,26.09,false,false,0.22,-1.47,0,,NORMAL,0
354279,2025-06-25T17:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.237686,0.971342,0.433884,-0.900969,GENERATOR,0,230.79,NORMAL,CLOSED,26.99,false,false,0.34,0.96,0,,NORMAL,0
354286,2025-06-25T17:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.21644,0.976296,0.433884,-0.900969,GENERATOR,0,230.08,NORMAL,CLOSED,26.88,false,false,0.03,0.37,0,,NORMAL,0
354293,2025-06-25T17:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.19509,0.980785,0.433884,-0.900969,GENERATOR,0,229.04,NORMAL,CLOSED,26.67,false,false,0.42,-0.13,0,,NORMAL,0
354300,2025-06-25T17:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.173648,0.984808,0.433884,-0.900969,GENERATOR,0,231.05,NORMAL,CLOSED,26.68,false,false,0.46,-0.18,0,,NORMAL,0
354307,2025-06-25T17:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.152123,0.988362,0.433884,-0.900969,GENERATOR,0,230.28,NORMAL,CLOSED,26.93,false,false,0.12,-0.27,0,,NORMAL,0
354314,2025-06-25T18:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.130526,0.991445,0.433884,-0.900969,GENERATOR,0,229.48,NORMAL,CLOSED,26.95,false,false,0.22,-0.67,0,,NORMAL,0
354321,2025-06-25T18:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.108867,0.994056,0.433884,-0.900969,GENERATOR,0,228.87,NORMAL,CLOSED,27.16,false,false,0.49,-0.49,0,,NORMAL,0
354328,2025-06-25T18:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.087156,0.996195,0.433884,-0.900969,GENERATOR,0,229.71,NORMAL,CLOSED,27.62,false,false,0.13,1.17,0,,NORMAL,0
354335,2025-06-25T18:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.065403,0.997859,0.433884,-0.900969,GENERATOR,0,229.79,NORMAL,CLOSED,27.51,false,false,0.09,0.75,0,,NORMAL,0
354342,2025-06-25T18:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.043619,0.999048,0.433884,-0.900969,GENERATOR,0,229.16,NORMAL,CLOSED,26.73,false,false,0.36,-1.02,0,,NORMAL,0
354349,2025-06-25T18:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.021815,0.999762,0.433884,-0.900969,GENERATOR,0,228.65,NORMAL,CLOSED,26.96,false,false,0.59,0.45,0,,NORMAL,0
354356,2025-06-25T18:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0,1,-0.433884,-0.900969,GENERATOR,0,229.55,NORMAL,CLOSED,26.57,false,false,0.2,0.48,0,,NORMAL,0
354363,2025-06-25T18:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.021815,0.999762,-0.433884,-0.900969,GENERATOR,0,229.41,NORMAL,CLOSED,27.03,false,false,0.26,0.04,0,,NORMAL,0
354370,2025-06-25T18:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.043619,0.999048,-0.433884,-0.900969,GENERATOR,0,229.69,NORMAL,CLOSED,26.55,false,false,0.14,-0.33,0,,NORMAL,0
354377,2025-06-25T18:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.065403,0.997859,-0.433884,-0.900969,GENERATOR,0,228.02,NORMAL,CLOSED,26.22,false,false,0.86,-0.45,0,,NORMAL,0
